VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,2018 Dec 31 11:38:16 PM,2018 Dec 31 11:45:34 PM,1,2,1,N,263,237,2,8,0.5,0.5,0,0,0.3,9.3
1,2018 Dec 31 11:38:15 PM,2018 Dec 31 11:49:51 PM,1,2.7,1,N,164,142,1,11,0.5,0.5,2.45,0,0.3,14.75
2,2018 Dec 31 11:38:15 PM,2018 Dec 31 11:41:56 PM,3,0.54,1,N,7,7,2,4.5,0.5,0.5,0,0,0.3,5.8
2,2018 Dec 31 11:38:14 PM,2018 Dec 31 11:42:46 PM,1,0.56,1,N,234,137,1,4.5,0.5,0.5,1.16,0,0.3,6.96
2,2018 Dec 31 11:38:14 PM,2018 Dec 31 11:50:02 PM,2,1.42,1,N,239,48,1,9,0.5,0.5,2.06,0,0.3,12.36
2,2018 Dec 31 11:38:14 PM,2018 Dec 31 11:51:08 PM,1,2.13,1,N,113,148,1,10,0.5,0.5,3.39,0,0.3,14.69
1,2018 Dec 31 11:38:14 PM,2019 Jan 01 12:05:17 AM,0,1.5,1,N,170,68,1,16,0.5,0.5,3.45,0,0.3,20.75
2,2018 Dec 31 11:38:14 PM,2018 Dec 31 11:43:58 PM,2,1.35,1,N,239,238,2,6.5,0.5,0.5,0,0,0.3,7.8
2,2018 Dec 31 11:38:14 PM,2018 Dec 31 11:49:15 PM,1,2.82,1,N,262,151,1,11.5,0.5,0.5,3.84,0,0.3,16.64
2,2018 Dec 31 11:38:14 PM,2018 Dec 31 11:39:30 PM,5,0.21,1,N,170,164,2,3,0.5,0.5,0,0,0.3,4.3
1,2018 Dec 31 11:38:14 PM,2018 Dec 31 11:56:41 PM,1,9.1,1,N,132,37,1,26,0.5,0.5,5.45,0,0.3,32.75
2,2018 Dec 31 11:38:13 PM,2018 Dec 31 11:43:15 PM,1,1.88,1,N,144,65,2,7,0.5,0.5,0,0,0.3,8.3
2,2018 Dec 31 11:38:13 PM,2018 Dec 31 11:44:50 PM,1,1.66,1,N,236,237,1,7.5,0.5,0.5,1.76,0,0.3,10.56
2,2018 Dec 31 11:38:12 PM,2018 Dec 31 11:51:39 PM,3,3.94,1,N,263,224,1,13.5,0.5,0.5,2.96,0,0.3,17.76
1,2018 Dec 31 11:38:12 PM,2018 Dec 31 11:45:16 PM,1,1.4,1,N,246,50,1,7,0.5,0.5,2.05,0,0.3,10.35
2,2018 Dec 31 11:38:12 PM,2018 Dec 31 11:55:29 PM,2,4.68,1,N,148,164,1,17.5,0.5,0.5,2,0,0.3,20.8
2,2018 Dec 31 11:38:12 PM,2019 Jan 01 12:02:06 AM,1,7.17,1,N,237,147,1,24,0.5,0.5,2,0,0.3,27.3
2,2018 Dec 31 11:38:12 PM,2018 Dec 31 11:51:04 PM,1,4.14,1,N,88,107,1,15,0.5,0.5,3.26,0,0.3,21.51
2,2018 Dec 31 11:38:11 PM,2018 Dec 31 11:45:24 PM,5,2.56,1,N,141,74,1,9,0.5,0.5,2.06,0,0.3,12.36
1,2018 Dec 31 11:38:11 PM,2019 Jan 01 12:09:32 AM,2,11.7,1,N,137,241,2,36,0.5,0.5,0,0,0.3,37.3
1,2018 Dec 31 11:38:10 PM,2018 Dec 31 11:53:36 PM,1,4.7,1,N,107,43,1,15.5,0.5,0.5,4,0,0.3,20.8
2,2018 Dec 31 11:38:10 PM,2018 Dec 31 11:46:34 PM,1,1.22,1,N,90,107,1,7.5,0.5,0.5,1,0,0.3,9.8
4,2018 Dec 31 11:38:09 PM,2018 Dec 31 11:46:54 PM,1,1.68,1,N,179,223,2,8.5,0.5,0.5,0,0,0.3,9.8
1,2018 Dec 31 11:38:09 PM,2018 Dec 31 11:46:01 PM,2,1.1,1,N,151,239,2,7.5,0.5,0.5,0,0,0.3,8.8
2,2018 Dec 31 11:38:09 PM,2018 Dec 31 11:41:16 PM,2,0.72,1,N,41,24,2,4.5,0.5,0.5,0,0,0.3,5.8
2,2018 Dec 31 11:38:08 PM,2019 Jan 01 12:10:23 AM,1,7.27,1,N,107,41,2,27.5,0.5,0.5,0,0,0.3,28.8
2,2018 Dec 31 11:38:07 PM,2018 Dec 31 11:42:59 PM,1,0.77,1,N,246,68,2,5.5,0.5,0.5,0,0,0.3,6.8
2,2018 Dec 31 11:38:07 PM,2018 Dec 31 11:50:18 PM,1,6.72,1,N,132,134,2,20,0.5,0.5,0,0,0.3,21.3
2,2018 Dec 31 11:38:07 PM,2018 Dec 31 11:43:26 PM,1,0.68,1,N,107,224,1,5,0.5,0.5,1.26,0,0.3,7.56
2,2018 Dec 31 11:38:06 PM,2018 Dec 31 11:43:43 PM,1,1.08,1,N,236,237,2,6,0.5,0.5,0,0,0.3,7.3
2,2018 Dec 31 11:38:06 PM,2018 Dec 31 11:40:49 PM,3,0.42,1,N,90,68,2,4,0.5,0.5,0,0,0.3,5.3
2,2018 Dec 31 11:38:06 PM,2018 Dec 31 11:40:49 PM,3,0.42,1,N,90,68,4,-4,-0.5,-0.5,0,0,-0.3,-5.3
1,2018 Dec 31 11:38:06 PM,2018 Dec 31 11:44:44 PM,2,2,1,N,141,145,1,8,0.5,0.5,1.85,0,0.3,11.15
1,2018 Dec 31 11:38:06 PM,2018 Dec 31 11:55:00 PM,1,8,1,N,236,220,2,23,0.5,0.5,0,0,0.3,24.3
2,2018 Dec 31 11:38:06 PM,2018 Dec 31 11:45:30 PM,1,1.83,1,N,50,90,1,7.5,0.5,0.5,2.64,0,0.3,11.44
2,2018 Dec 31 11:38:06 PM,2018 Dec 31 11:41:39 PM,5,0.36,1,N,263,75,1,4,0.5,0.5,1.32,0,0.3,6.62
2,2018 Dec 31 11:38:06 PM,2018 Dec 31 11:46:01 PM,6,1.71,1,N,24,116,1,8,0.5,0.5,2.79,0,0.3,12.09
2,2018 Dec 31 11:38:04 PM,2019 Jan 01 12:04:19 AM,5,4.93,1,N,142,148,1,19.5,0.5,0.5,4.16,0,0.3,24.96
1,2018 Dec 31 11:38:04 PM,2018 Dec 31 11:45:41 PM,1,0.9,1,N,161,43,2,6.5,0.5,0.5,0,0,0.3,7.8
