VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2018 Dec 31 11:23:26 PM,2018 Dec 31 11:39:33 PM,1,2.08,1,N,264,264,1,11.5,0.5,0.5,2.56,0,0.3,15.36
2,2018 Dec 31 11:23:26 PM,2018 Dec 31 11:30:18 PM,1,1.2,1,N,166,238,1,7,0.5,0.5,1.66,0,0.3,9.96
2,2018 Dec 31 11:23:26 PM,2018 Dec 31 11:30:34 PM,2,0.79,1,N,68,234,1,6,0.5,0.5,1.82,0,0.3,9.12
1,2018 Dec 31 11:23:26 PM,2018 Dec 31 11:23:34 PM,1,0,1,N,116,116,3,2.5,0.5,0.5,0,0,0.3,3.8
1,2018 Dec 31 11:23:25 PM,2018 Dec 31 11:34:21 PM,2,1.1,1,N,186,137,1,8,0.5,0.5,1,0,0.3,10.3
1,2018 Dec 31 11:23:25 PM,2018 Dec 31 11:47:04 PM,1,6.3,1,N,113,7,2,21,0.5,0.5,0,0,0.3,22.3
1,2018 Dec 31 11:23:25 PM,2018 Dec 31 11:33:08 PM,1,1.8,1,N,79,79,2,8.5,0.5,0.5,0,0,0.3,9.8
1,2018 Dec 31 11:23:25 PM,2018 Dec 31 11:31:59 PM,1,1.7,1,N,79,233,1,8,0.5,0.5,1.85,0,0.3,11.15
2,2018 Dec 31 11:23:25 PM,2018 Dec 31 11:31:01 PM,2,1.18,1,N,125,148,1,6.5,0.5,0.5,1.56,0,0.3,9.36
1,2018 Dec 31 11:23:24 PM,2018 Dec 31 11:34:40 PM,2,3.8,1,N,137,75,2,12.5,0.5,0.5,0,0,0.3,13.8
2,2018 Dec 31 11:23:24 PM,2018 Dec 31 11:56:13 PM,1,2.03,1,N,48,161,2,19,0.5,0.5,0,0,0.3,20.3
1,2018 Dec 31 11:23:23 PM,2018 Dec 31 11:25:56 PM,1,0.5,1,N,151,151,2,4,0.5,0.5,0,0,0.3,5.3
2,2018 Dec 31 11:23:22 PM,2018 Dec 31 11:32:11 PM,1,1.6,1,N,164,114,1,8,0.5,0.5,1,0,0.3,10.3
2,2018 Dec 31 11:23:21 PM,2018 Dec 31 11:28:10 PM,1,0.8,1,N,239,143,1,5.5,0.5,0.5,1.36,0,0.3,8.16
2,2018 Dec 31 11:23:20 PM,2018 Dec 31 11:31:44 PM,1,1.53,1,N,114,231,1,7.5,0.5,0.5,1.76,0,0.3,10.56
2,2018 Dec 31 11:23:19 PM,2018 Dec 31 11:40:35 PM,1,5.48,1,N,74,212,2,18.5,0.5,0.5,0,0,0.3,19.8
2,2018 Dec 31 11:23:19 PM,2018 Dec 31 11:35:49 PM,3,3.87,1,N,237,42,1,13,0.5,0.5,2.86,0,0.3,17.16
2,2018 Dec 31 11:23:19 PM,2018 Dec 31 11:29:21 PM,1,1.57,1,N,75,237,1,7,0.5,0.5,2.49,0,0.3,10.79
2,2018 Dec 31 11:23:19 PM,2018 Dec 31 11:30:20 PM,1,1.65,1,N,79,170,1,7,0.5,0.5,2.08,0,0.3,10.38
2,2018 Dec 31 11:23:19 PM,2018 Dec 31 11:29:17 PM,1,1.1,1,N,211,87,1,6,0.5,0.5,2.5,0,0.3,9.8
2,2018 Dec 31 11:23:19 PM,2018 Dec 31 11:35:27 PM,5,4.06,1,N,42,235,2,14.5,0.5,0.5,0,0,0.3,15.8
2,2018 Dec 31 11:23:19 PM,2018 Dec 31 11:30:27 PM,1,1.21,1,N,230,142,1,7,0.5,0.5,2.08,0,0.3,10.38
2,2018 Dec 31 11:23:18 PM,2018 Dec 31 11:31:01 PM,6,1.16,1,N,114,79,1,7,0.5,0.5,2.08,0,0.3,10.38
2,2018 Dec 31 11:23:17 PM,2018 Dec 31 11:29:34 PM,5,1.36,1,N,151,41,1,6.5,0.5,0.5,1.56,0,0.3,9.36
1,2018 Dec 31 11:23:17 PM,2018 Dec 31 11:43:16 PM,4,5.6,1,N,239,244,1,19.5,0.5,0.5,2.08,0,0.3,22.88
2,2018 Dec 31 11:23:17 PM,2018 Dec 31 11:34:08 PM,1,2.11,1,N,186,143,1,9.5,0.5,0.5,2.16,0,0.3,12.96
1,2018 Dec 31 11:23:17 PM,2018 Dec 31 11:35:39 PM,2,2.4,1,N,142,75,1,11,0.5,0.5,2.45,0,0.3,14.75
1,2018 Dec 31 11:23:17 PM,2018 Dec 31 11:26:24 PM,1,0.6,1,N,137,162,1,4.5,0.5,0.5,2,0,0.3,7.8
1,2018 Dec 31 11:23:16 PM,2018 Dec 31 11:30:34 PM,1,1,1,N,107,90,1,7,0.5,0.5,0,0,0.3,8.3
2,2018 Dec 31 11:23:16 PM,2018 Dec 31 11:26:01 PM,1,0.57,1,N,140,140,1,4,0.5,0.5,1.59,0,0.3,6.89
1,2018 Dec 31 11:23:16 PM,2018 Dec 31 11:34:29 PM,1,1.4,1,N,79,158,1,8.5,0.5,0.5,1.95,0,0.3,11.75
