VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2018 Dec 31 10:57:00 PM,2018 Dec 31 11:03:21 PM,6,0.89,1,N,239,142,1,6,0.5,0.5,1.46,0,0.3,8.76
2,2018 Dec 31 10:56:59 PM,2018 Dec 31 11:00:03 PM,3,0.68,1,N,239,238,2,4.5,0.5,0.5,0,0,0.3,5.8
2,2018 Dec 31 10:56:59 PM,2018 Dec 31 11:03:38 PM,1,1.27,1,N,263,237,2,7,0.5,0.5,0,0,0.3,8.3
2,2018 Dec 31 10:56:58 PM,2018 Dec 31 11:05:33 PM,2,1.38,1,N,90,170,1,7.5,0.5,0.5,1.76,0,0.3,10.56
2,2018 Dec 31 10:56:58 PM,2018 Dec 31 11:38:56 PM,5,22.23,2,N,132,142,1,52,0,0.5,6,5.76,0.3,64.56
1,2018 Dec 31 10:56:58 PM,2018 Dec 31 11:04:24 PM,2,1.8,1,N,74,42,2,7.5,0.5,0.5,0,0,0.3,8.8
1,2018 Dec 31 10:56:58 PM,2018 Dec 31 11:01:44 PM,1,1.3,1,N,263,141,2,6,0.5,0.5,0,0,0.3,7.3
2,2018 Dec 31 10:56:57 PM,2018 Dec 31 11:14:28 PM,2,2.11,1,N,100,161,2,12,0.5,0.5,0,0,0.3,13.3
2,2018 Dec 31 10:56:57 PM,2018 Dec 31 11:10:47 PM,1,2.66,1,N,170,143,1,11.5,0.5,0.5,3.2,0,0.3,16
1,2018 Dec 31 10:56:56 PM,2018 Dec 31 11:10:04 PM,3,3.3,1,N,137,142,1,12.5,0.5,0.5,2.07,0,0.3,15.87
2,2018 Dec 31 10:56:56 PM,2018 Dec 31 11:06:29 PM,5,1.84,1,N,237,239,2,8.5,0.5,0.5,0,0,0.3,9.8
1,2018 Dec 31 10:56:56 PM,2018 Dec 31 10:56:56 PM,1,0,1,Y,138,264,2,3,0.5,0.5,0,0,0.3,4.3
1,2018 Dec 31 10:56:56 PM,2018 Dec 31 11:01:24 PM,3,0.5,1,N,48,48,1,4.5,0.5,0.5,0.87,0,0.3,6.67
2,2018 Dec 31 10:56:56 PM,2018 Dec 31 11:03:57 PM,1,1.19,1,N,239,236,2,6.5,0.5,0.5,0,0,0.3,7.8
2,2018 Dec 31 10:56:56 PM,2018 Dec 31 11:02:14 PM,1,0.68,1,N,163,48,2,5,0.5,0.5,0,0,0.3,6.3
2,2018 Dec 31 10:56:55 PM,2018 Dec 31 11:05:42 PM,1,1.92,1,N,151,263,1,8.5,0.5,0.5,1.96,0,0.3,11.76
2,2018 Dec 31 10:56:55 PM,2018 Dec 31 11:14:56 PM,1,2.35,1,N,237,236,1,13,0.5,0.5,4.29,0,0.3,18.59
2,2018 Dec 31 10:56:55 PM,2018 Dec 31 10:58:37 PM,1,0.25,1,N,79,79,2,3.5,0.5,0.5,0,0,0.3,4.8
2,2018 Dec 31 10:56:55 PM,2018 Dec 31 11:10:54 PM,1,3.05,1,N,138,7,2,12.5,0.5,0.5,0,0,0.3,13.8
2,2018 Dec 31 10:56:54 PM,2018 Dec 31 11:13:12 PM,1,5.55,1,N,79,74,1,17,0.5,0.5,3.66,0,0.3,21.96
2,2018 Dec 31 10:56:54 PM,2018 Dec 31 11:16:26 PM,1,8.06,1,N,138,236,1,24,0.5,0.5,9.32,5.76,0.3,40.38
2,2018 Dec 31 10:56:53 PM,2018 Dec 31 11:02:10 PM,2,1.22,1,N,237,238,1,6,0.5,0.5,1.46,0,0.3,8.76
1,2018 Dec 31 10:56:53 PM,2018 Dec 31 11:16:33 PM,3,3.1,1,N,229,238,2,14.5,0.5,0.5,0,0,0.3,15.8
1,2018 Dec 31 10:56:53 PM,2018 Dec 31 11:18:50 PM,1,7.6,1,N,75,129,2,24,0.5,0.5,0,5.76,0.3,31.06
2,2018 Dec 31 10:56:52 PM,2018 Dec 31 10:59:10 PM,6,0.47,1,N,263,263,2,4,0.5,0.5,0,0,0.3,5.3
1,2018 Dec 31 10:56:52 PM,2018 Dec 31 11:02:08 PM,2,1.2,1,N,264,239,1,6,0.5,0.5,1.45,0,0.3,8.75
1,2018 Dec 31 10:56:51 PM,2018 Dec 31 11:17:12 PM,2,5.3,1,N,87,246,2,19,0.5,0.5,0,0,0.3,20.3
2,2018 Dec 31 10:56:51 PM,2018 Dec 31 11:01:21 PM,1,0.75,1,N,113,107,1,5,0.5,0.5,1.89,0,0.3,8.19
2,2018 Dec 31 10:56:51 PM,2018 Dec 31 11:14:50 PM,5,2.76,1,N,211,170,2,13.5,0.5,0.5,0,0,0.3,14.8
2,2018 Dec 31 10:56:51 PM,2018 Dec 31 11:02:52 PM,1,1.62,1,N,161,236,1,7,0.5,0.5,1.66,0,0.3,9.96
2,2018 Dec 31 10:56:51 PM,2018 Dec 31 11:15:07 PM,1,5.39,1,N,48,75,2,18.5,0.5,0.5,0,0,0.3,19.8
1,2018 Dec 31 10:56:51 PM,2018 Dec 31 11:03:59 PM,1,1.3,1,N,48,239,2,7,0.5,0.5,0,0,0.3,8.3
1,2018 Dec 31 10:56:50 PM,2018 Dec 31 11:00:43 PM,0,0.8,1,N,140,229,2,5,0.5,0.5,0,0,0.3,6.3
1,2018 Dec 31 10:56:50 PM,2018 Dec 31 11:03:11 PM,1,1.8,1,N,107,229,2,7.5,0.5,0.5,0,0,0.3,8.8
2,2018 Dec 31 10:56:50 PM,2018 Dec 31 11:24:55 PM,1,3.8,1,N,158,237,2,19.5,0.5,0.5,0,0,0.3,20.8
2,2018 Dec 31 10:56:49 PM,2018 Dec 31 11:10:02 PM,1,3.41,1,N,231,48,1,13,0.5,0.5,2.86,0,0.3,17.16
2,2018 Dec 31 10:56:49 PM,2018 Dec 31 11:17:26 PM,2,2.03,1,N,48,137,1,13.5,0.5,0.5,2.96,0,0.3,17.76
1,2018 Dec 31 10:56:49 PM,2018 Dec 31 11:03:27 PM,1,1.1,1,N,164,186,1,6,0.5,0.5,1,0,0.3,8.3
2,2018 Dec 31 10:56:49 PM,2018 Dec 31 11:39:30 PM,1,19.44,2,N,132,48,2,52,0,0.5,0,5.76,0.3,58.56
1,2018 Dec 31 10:56:48 PM,2018 Dec 31 11:11:48 PM,2,2.9,1,N,238,161,2,12.5,0.5,0.5,0,0,0.3,13.8
2,2018 Dec 31 10:56:47 PM,2018 Dec 31 11:04:55 PM,5,1.15,1,N,79,249,1,7,0.5,0.5,2.08,0,0.3,10.38
2,2018 Dec 31 10:56:47 PM,2018 Dec 31 11:07:16 PM,2,0.96,1,N,186,48,1,7.5,0.5,0.5,2.2,0,0.3,11
1,2018 Dec 31 10:56:47 PM,2018 Dec 31 10:59:57 PM,0,0.7,1,N,146,7,2,4.5,0.5,0.5,0,0,0.3,5.8
1,2018 Dec 31 10:56:47 PM,2018 Dec 31 11:04:56 PM,2,1,1,N,74,41,2,7,0.5,0.5,0,0,0.3,8.3
2,2018 Dec 31 10:56:46 PM,2018 Dec 31 11:33:24 PM,1,8.27,1,N,48,49,1,30,0.5,0.5,3,0,0.3,34.3
