VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,2018 Dec 31 11:46:28 PM,2018 Dec 31 11:55:46 PM,0,1,1,N,142,50,1,7.5,0.5,0.5,2,0,0.3,10.8
4,2018 Dec 31 11:46:27 PM,2018 Dec 31 11:51:36 PM,1,0.78,1,N,170,170,2,5.5,0.5,0.5,0,0,0.3,6.8
2,2018 Dec 31 11:46:25 PM,2019 Jan 01 12:05:25 AM,1,4.28,1,N,7,161,2,17,0.5,0.5,0,0,0.3,18.3
2,2018 Dec 31 11:46:25 PM,2018 Dec 31 11:53:52 PM,1,1.43,1,N,166,41,2,7.5,0.5,0.5,0,0,0.3,8.8
2,2018 Dec 31 11:46:25 PM,2018 Dec 31 11:58:51 PM,1,2.96,1,N,264,264,1,12,0.5,0.5,2.66,0,0.3,15.96
2,2018 Dec 31 11:46:25 PM,2018 Dec 31 11:54:54 PM,5,1.82,1,N,164,79,2,8,0.5,0.5,0,0,0.3,9.3
1,2018 Dec 31 11:46:24 PM,2018 Dec 31 11:49:48 PM,1,0.4,1,N,264,264,1,4,0.5,0.5,0,0,0.3,5.3
2,2018 Dec 31 11:46:24 PM,2019 Jan 01 12:16:01 AM,5,12.03,1,N,132,189,2,35.5,0.5,0.5,0,0,0.3,36.8
2,2018 Dec 31 11:46:24 PM,2018 Dec 31 11:48:14 PM,1,0.83,1,N,141,236,1,4.5,0.5,0.5,1.5,0,0.3,7.3
2,2018 Dec 31 11:46:23 PM,2018 Dec 31 11:49:55 PM,2,0.73,1,N,236,236,1,4.5,0.5,0.5,1.16,0,0.3,6.96
2,2018 Dec 31 11:46:23 PM,2019 Jan 01 12:08:33 AM,2,7.16,1,N,170,167,2,23.5,0.5,0.5,0,0,0.3,24.8
2,2018 Dec 31 11:46:22 PM,2019 Jan 01 12:00:38 AM,1,7.98,1,N,138,263,1,23,0.5,0.5,4.51,5.76,0.3,34.57
1,2018 Dec 31 11:46:20 PM,2018 Dec 31 11:56:08 PM,2,1.4,1,N,233,161,2,8,0.5,0.5,0,0,0.3,9.3
1,2018 Dec 31 11:46:19 PM,2018 Dec 31 11:51:07 PM,2,1.2,1,N,237,262,1,6,0.5,0.5,1.45,0,0.3,8.75
1,2018 Dec 31 11:46:19 PM,2019 Jan 01 12:22:34 AM,1,18.7,2,N,132,24,1,52,0,0.5,11.7,5.76,0.3,70.26
1,2018 Dec 31 11:46:19 PM,2019 Jan 01 12:02:24 AM,4,3.8,1,N,237,79,2,14,0.5,0.5,0,0,0.3,15.3
2,2018 Dec 31 11:46:19 PM,2019 Jan 01 12:13:05 AM,1,8,1,N,82,215,2,27,0.5,0.5,0,0,0.3,28.3
2,2018 Dec 31 11:46:18 PM,2019 Jan 01 12:08:35 AM,1,9.43,1,N,138,239,1,27.5,0.5,0.5,0,5.76,0.3,34.56
1,2018 Dec 31 11:46:17 PM,2018 Dec 31 11:52:24 PM,1,1.4,1,N,236,142,2,7,0.5,0.5,0,0,0.3,8.3
1,2018 Dec 31 11:46:17 PM,2018 Dec 31 11:56:28 PM,1,2.6,1,N,163,238,2,10.5,0.5,0.5,0,0,0.3,11.8
2,2018 Dec 31 11:46:17 PM,2019 Jan 01 12:22:59 AM,1,12.69,1,N,132,181,1,38,0.5,0.5,11.79,0,0.3,51.09
2,2018 Dec 31 11:46:16 PM,2018 Dec 31 11:59:16 PM,1,1.7,1,N,249,79,2,9.5,0.5,0.5,0,0,0.3,10.8
2,2018 Dec 31 11:46:15 PM,2018 Dec 31 11:57:28 PM,1,1.19,1,N,170,161,1,8.5,0.5,0.5,1.96,0,0.3,11.76
2,2018 Dec 31 11:46:15 PM,2018 Dec 31 11:49:07 PM,2,1.07,1,N,263,140,1,5,0.5,0.5,5,0,0.3,11.3
2,2018 Dec 31 11:46:15 PM,2019 Jan 01 12:02:08 AM,1,5.87,1,N,229,116,1,18.5,0.5,0.5,1.98,0,0.3,21.78
2,2018 Dec 31 11:46:14 PM,2018 Dec 31 11:56:44 PM,6,2.13,1,N,142,263,1,10,0.5,0.5,2.26,0,0.3,13.56
