VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2018 Dec 31 11:30:46 PM,2018 Dec 31 11:36:32 PM,2,0.78,1,N,164,161,2,5.5,0.5,0.5,0,0,0.3,6.8
2,2018 Dec 31 11:30:46 PM,2018 Dec 31 11:34:14 PM,1,0.91,1,N,48,143,1,5,0.5,0.5,1.89,0,0.3,8.19
1,2018 Dec 31 11:30:45 PM,2018 Dec 31 11:40:38 PM,4,1.7,1,N,113,137,1,8.5,0.5,0.5,1.47,0,0.3,11.27
2,2018 Dec 31 11:30:45 PM,2018 Dec 31 11:58:39 PM,1,14.53,1,N,87,250,1,40.5,0.5,0.5,0.8,0,0.3,42.6
2,2018 Dec 31 11:30:45 PM,2018 Dec 31 11:47:51 PM,1,4.71,1,N,140,42,2,16.5,0.5,0.5,0,0,0.3,17.8
2,2018 Dec 31 11:30:44 PM,2018 Dec 31 11:43:31 PM,1,2.03,1,N,79,231,1,10,0.5,0.5,2.26,0,0.3,13.56
2,2018 Dec 31 11:30:44 PM,2018 Dec 31 11:38:12 PM,1,1.42,1,N,24,239,1,7.5,0.5,0.5,2.2,0,0.3,11
1,2018 Dec 31 11:30:44 PM,2018 Dec 31 11:38:45 PM,1,0,1,N,148,148,2,6.5,0.5,0.5,0,0,0.3,7.8
2,2018 Dec 31 11:30:44 PM,2018 Dec 31 11:35:16 PM,1,0.63,1,N,113,114,1,5,0.5,0.5,1.58,0,0.3,7.88
2,2018 Dec 31 11:30:44 PM,2018 Dec 31 11:33:10 PM,1,0.89,1,N,75,263,2,4.5,0.5,0.5,0,0,0.3,5.8
2,2018 Dec 31 11:30:43 PM,2018 Dec 31 11:38:44 PM,1,1.45,1,N,239,24,2,8,0.5,0.5,0,0,0.3,9.3
